classnum blue green red nir swir1 swir2 BUI BSI NBI EVI NDWI MSAVI sdev edev bcdev
216.0000 1626.7119 2689.8107 3762.0905 4659.4774 5521.5144 4912.7325 -0.0221 0.1924 1.9923 0.0896 -0.2680 0.0978 0.0001 0.0300 0.0139
216.0000 1671.0605 2611.2698 3468.7395 4320.1860 4988.4558 4400.8884 -0.0377 0.1706 1.9576 0.0943 -0.2466 0.0964 0.0001 0.0228 0.0113
216.0000 1552.4054 2552.8378 3517.5135 4357.9459 5001.0135 4392.1622 -0.0382 0.1807 1.9545 0.0882 -0.2612 0.0946 0.0001 0.0262 0.0135
216.0000 1624.0995 2601.7240 3469.0181 4255.6335 4772.8959 4206.0045 -0.0446 0.1673 1.9368 0.0860 -0.2413 0.0893 0.0001 0.0263 0.0136
216.0000 1566.0955 2451.6734 3258.5025 4081.9196 4766.1658 4190.9196 -0.0349 0.1740 1.9663 0.0941 -0.2499 0.0957 0.0001 0.0290 0.0156
216.0000 1667.0341 2682.7829 3644.3024 4518.7951 5267.7122 4652.1049 -0.0307 0.1806 1.9724 0.0916 -0.2550 0.0968 0.0001 0.0299 0.0145
216.0000 1702.6667 2766.2941 3816.5882 4723.4706 5559.7255 4969.1176 -0.0251 0.1866 1.9848 0.0912 -0.2612 0.0982 0.0001 0.0387 0.0184
216.0000 1404.4000 2247.4000 2990.9600 3778.5600 4552.1200 3860.7200 -0.0236 0.1855 1.9965 0.0929 -0.2543 0.0949 0.0002 0.0335 0.0202
216.0000 1869.7500 2985.6250 3963.8750 4686.8333 5123.7917 4510.0417 -0.0391 0.1618 1.9390 0.0740 -0.2218 0.0778 0.0001 0.0336 0.0165
216.0000 1623.6573 2465.8287 3145.5050 3879.5733 4213.1075 3645.9978 -0.0633 0.1443 1.8968 0.0892 -0.2228 0.0869 0.0001 0.0254 0.0149
216.0000 1772.0930 2674.1744 3400.0814 4145.9535 4538.6744 3995.1395 -0.0536 0.1458 1.9148 0.0877 -0.2158 0.0856 0.0001 0.0232 0.0125
216.0000 1702.7154 2584.2158 3283.9379 4012.1587 4365.0327 3807.5013 -0.0577 0.1447 1.9064 0.0869 -0.2165 0.0848 0.0001 0.0257 0.0144
216.0000 1677.4046 2545.2533 3238.0987 3966.2763 4345.2171 3790.4671 -0.0555 0.1466 1.9120 0.0875 -0.2182 0.0853 0.0001 0.0256 0.0146
216.0000 1737.3550 2610.1732 3304.9350 4028.4633 4442.9056 3886.6744 -0.0498 0.1467 1.9233 0.0868 -0.2137 0.0841 0.0001 0.0230 0.0126
216.0000 1678.7435 2520.4609 3189.3391 3881.5870 4194.5348 3652.1304 -0.0592 0.1409 1.9022 0.0847 -0.2126 0.0817 0.0001 0.0228 0.0133
216.0000 1703.8980 2588.4082 3295.4184 4047.6020 4492.4184 3925.2653 -0.0503 0.1504 1.9242 0.0893 -0.2199 0.0873 0.0001 0.0268 0.0146
216.0000 1633.2643 2475.5287 3160.7681 3912.6459 4355.2369 3794.7107 -0.0528 0.1508 1.9210 0.0911 -0.2250 0.0888 0.0001 0.0251 0.0142
216.0000 1657.6418 2504.8458 3178.4925 3890.0448 4295.6716 3746.1940 -0.0511 0.1479 1.9214 0.0867 -0.2166 0.0840 0.0001 0.0267 0.0151
216.0000 1663.9339 2569.6634 3331.0097 4137.1770 4621.6887 4052.8541 -0.0527 0.1564 1.9223 0.0931 -0.2338 0.0930 0.0001 0.0248 0.0136
216.0000 1666.9704 2517.2339 3210.8575 3973.6263 4353.2796 3764.5726 -0.0606 0.1457 1.9035 0.0920 -0.2244 0.0895 0.0002 0.0269 0.0153
216.0000 1675.1778 2557.3500 3296.6389 4074.4944 4564.5111 4036.2333 -0.0488 0.1551 1.9295 0.0913 -0.2288 0.0902 0.0001 0.0261 0.0144
216.0000 1441.3333 2226.0909 2906.6364 3747.8485 4349.3939 3637.9697 -0.0524 0.1661 1.9359 0.1033 -0.2551 0.1022 0.0002 0.0201 0.0115
216.0000 1604.6797 2457.4601 3164.5292 3942.8759 4443.8616 3868.0877 -0.0498 0.1567 1.9299 0.0931 -0.2321 0.0917 0.0001 0.0265 0.0152
216.0000 1605.4942 2427.6098 3128.8064 3929.4740 4438.3295 3873.3699 -0.0526 0.1551 1.9260 0.0969 -0.2363 0.0947 0.0002 0.0246 0.0136
216.0000 1698.8840 2562.7564 3290.3420 4095.1016 4603.4645 4050.3876 -0.0506 0.1534 1.9277 0.0954 -0.2302 0.0933 0.0001 0.0271 0.0146
216.0000 1659.0174 2518.6860 3249.8372 4045.0436 4553.1657 3999.5116 -0.0500 0.1554 1.9291 0.0942 -0.2326 0.0927 0.0001 0.0262 0.0145
216.0000 1645.3790 2468.4677 3162.9435 3962.0968 4509.5403 3934.2742 -0.0475 0.1555 1.9367 0.0970 -0.2323 0.0941 0.0002 0.0274 0.0154
216.0000 1732.7115 2676.8846 3481.8333 4298.8013 4788.2564 4265.3205 -0.0512 0.1566 1.9239 0.0920 -0.2326 0.0925 0.0001 0.0282 0.0146
216.0000 1645.6040 2488.9966 3209.3322 4016.3826 4510.6275 3975.5403 -0.0537 0.1538 1.9221 0.0964 -0.2348 0.0945 0.0001 0.0245 0.0137
216.0000 1666.6317 2566.7090 3343.4273 4164.3131 4736.3923 4165.8398 -0.0451 0.1617 1.9403 0.0945 -0.2374 0.0944 0.0001 0.0252 0.0133
216.0000 1960.1765 2942.4706 3777.6471 4595.8235 5034.9412 4595.4706 -0.0521 0.1468 1.9175 0.0907 -0.2194 0.0894 0.0002 0.0417 0.0195
216.0000 1670.9738 2524.1124 3225.8352 4021.6367 4470.2172 3887.4207 -0.0570 0.1496 1.9137 0.0955 -0.2288 0.0930 0.0002 0.0298 0.0165
216.0000 1531.0000 2342.1016 3003.3672 3762.0000 4250.4727 3667.7695 -0.0512 0.1563 1.9282 0.0934 -0.2326 0.0913 0.0002 0.0306 0.0190
216.0000 1488.9615 2350.2692 3099.0385 3947.3077 4513.3846 3813.3462 -0.0535 0.1668 1.9286 0.0992 -0.2537 0.1005 0.0001 0.0221 0.0124
216.0000 1610.2264 2430.0377 3103.9245 3881.2453 4327.2453 3758.4717 -0.0569 0.1501 1.9147 0.0951 -0.2299 0.0923 0.0002 0.0257 0.0148
216.0000 1631.0430 2502.9606 3245.5950 4066.3297 4622.2724 4027.4803 -0.0483 0.1600 1.9349 0.0963 -0.2380 0.0956 0.0001 0.0289 0.0160
216.0000 1608.8496 2535.8407 3379.2566 4237.2389 4960.9381 4334.3628 -0.0341 0.1758 1.9683 0.0955 -0.2513 0.0981 0.0001 0.0270 0.0139
216.0000 1625.3292 2468.0652 3180.2940 3958.0373 4402.2319 3875.0559 -0.0559 0.1518 1.9157 0.0933 -0.2319 0.0915 0.0001 0.0305 0.0177
216.0000 1599.9153 2444.9960 3188.4395 4010.0242 4634.5444 4041.6008 -0.0420 0.1647 1.9509 0.0972 -0.2425 0.0963 0.0001 0.0288 0.0160
216.0000 1761.3333 2836.1667 3842.5909 4754.4545 5595.0909 4904.3030 -0.0251 0.1831 1.9851 0.0928 -0.2529 0.0985 0.0001 0.0310 0.0140
216.0000 1641.9126 2568.2670 3384.1359 4227.8592 4915.4126 4295.4078 -0.0358 0.1714 1.9630 0.0950 -0.2442 0.0965 0.0001 0.0255 0.0131
216.0000 1428.4688 2223.7812 2940.9219 3784.2969 4405.2969 3681.6250 -0.0498 0.1699 1.9411 0.1018 -0.2599 0.1019 0.0002 0.0447 0.0275
216.0000 1615.5745 2678.1277 3733.5957 4658.5319 5578.9574 4913.0851 -0.0204 0.1950 1.9991 0.0927 -0.2701 0.1011 0.0001 0.0296 0.0135
216.0000 1582.7407 2472.0370 3234.5185 4053.5062 4664.2469 4071.0494 -0.0424 0.1672 1.9487 0.0949 -0.2424 0.0955 0.0001 0.0267 0.0148
216.0000 1610.7200 2684.4400 3785.1200 4718.3600 5634.1600 4983.1200 -0.0213 0.1962 1.9963 0.0920 -0.2748 0.1013 0.0002 0.0337 0.0150
216.0000 1391.4474 2186.5789 2906.6316 3778.2895 4473.2368 3728.9211 -0.0464 0.1761 1.9531 0.1049 -0.2670 0.1057 0.0002 0.0356 0.0215
216.0000 1676.4600 2564.0200 3308.1600 4107.0600 4608.9200 4063.5000 -0.0502 0.1557 1.9277 0.0934 -0.2313 0.0924 0.0001 0.0274 0.0146
228.0000 1426.6000 2421.3333 3071.3000 3239.6667 1345.9000 1012.0667 -0.4523 -0.0275 1.3645 0.0217 -0.1470 0.0216 0.0027 0.0527 0.0437
228.0000 1116.9730 1843.5135 2347.2703 2615.0270 1728.1892 1289.3514 -0.2734 0.0440 1.5612 0.0394 -0.1777 0.0374 0.0024 0.0409 0.0378
228.0000 1572.9655 2433.6207 2962.0690 3513.1379 1852.2414 1527.4828 -0.4118 -0.0293 1.3701 0.0713 -0.1832 0.0678 0.0048 0.0776 0.0567
228.0000 1586.1636 2384.2727 2888.3455 3464.0727 2267.0545 1826.6545 -0.3137 0.0095 1.4882 0.0776 -0.1873 0.0719 0.0094 0.0990 0.0705
228.0000 1009.0698 1758.8837 2262.9767 2594.2791 1425.1395 1017.7674 -0.3727 0.0110 1.4227 0.0461 -0.1939 0.0456 0.0048 0.0483 0.0509
228.0000 1296.3864 2201.1257 2839.9298 2785.0325 1516.8660 1182.2461 -0.3453 0.0303 1.5614 0.0033 -0.1241 -0.0031 0.0037 0.0512 0.0458
228.0000 1394.9697 2462.8355 3269.0173 2481.0260 815.5022 606.1688 -0.4132 0.0262 1.6476 -0.0857 -0.0096 -0.0962 0.0035 0.0503 0.0467
228.0000 1524.3605 2538.5579 3267.6180 3015.4120 989.0429 757.3991 -0.5322 -0.0322 1.4114 -0.0225 -0.0954 -0.0268 0.0050 0.0679 0.0564
228.0000 1563.9091 2345.9394 2887.3030 3438.0606 1993.8636 1578.0909 -0.3812 -0.0159 1.4185 0.0734 -0.1912 0.0687 0.0041 0.0668 0.0499
228.0000 1442.2807 2566.1228 3415.3333 2444.8596 612.0351 470.5614 -0.4686 0.0179 1.6480 -0.1061 0.0195 -0.1187 0.0018 0.0441 0.0411
228.0000 1169.3654 2004.5385 2624.8269 2427.6346 1165.7308 830.1731 -0.3377 0.0257 1.5609 -0.0211 -0.1007 -0.0240 0.0043 0.0512 0.0516
228.0000 1394.5984 2455.9614 3257.2194 2531.1303 807.1569 589.9920 -0.4627 0.0169 1.6037 -0.0722 -0.0297 -0.0850 0.0049 0.0566 0.0511
228.0000 1442.4103 2374.3333 2943.7179 2957.2821 1562.6154 1280.6154 -0.3462 0.0098 1.5205 0.0037 -0.1115 0.0028 0.0081 0.1001 0.0829
228.0000 1236.8828 2029.2031 2598.7344 2985.0000 2047.9453 1622.8984 -0.2746 0.0448 1.5532 0.0512 -0.1912 0.0502 0.0011 0.0340 0.0283
228.0000 1435.9706 2599.5588 3364.2059 3111.2059 820.4706 616.2647 -0.5523 -0.0404 1.3479 -0.0260 -0.0926 -0.0295 0.0017 0.0464 0.0395
228.0000 967.3603 1751.5000 2273.6765 2565.2721 1115.3971 757.2500 -0.4663 -0.0217 1.3243 0.0427 -0.1928 0.0416 0.0084 0.0672 0.0738
228.0000 1087.8889 1824.2222 2333.8889 2749.3704 2015.7778 1544.1852 -0.2485 0.0602 1.5768 0.0569 -0.2032 0.0559 0.0024 0.0421 0.0385
228.0000 1066.0000 1841.0000 2253.0000 2249.0000 1352.1667 952.6667 -0.2492 0.0418 1.6033 -0.0003 -0.1000 -0.0004 0.0356 0.1245 0.1364
228.0000 1758.8051 2855.7627 3580.7373 3140.8220 910.1186 718.0000 -0.5205 -0.0421 1.4325 -0.0471 -0.0538 -0.0499 0.0066 0.0847 0.0643
228.0000 1266.4524 2143.6190 2651.4524 3118.3571 1201.0000 837.4524 -0.5366 -0.0624 1.2384 0.0648 -0.1949 0.0628 0.0055 0.0689 0.0639
228.0000 1576.4426 2662.3770 3390.3279 2886.4918 837.9672 621.2459 -0.5017 -0.0268 1.4657 -0.0554 -0.0444 -0.0597 0.0110 0.1205 0.1027
228.0000 1481.1304 2436.6957 3028.3106 3002.2174 1735.9255 1428.2298 -0.3083 0.0264 1.5810 -0.0014 -0.1051 -0.0025 0.0114 0.1139 0.0905
228.0000 1406.5000 2262.8333 2661.0000 2530.1667 1499.0000 1128.0000 -0.2454 0.0270 1.6433 -0.0176 -0.0576 -0.0167 0.0063 0.0636 0.0574
228.0000 1781.9038 2729.0769 3232.5962 3726.3077 1752.6731 1425.9615 -0.4773 -0.0542 1.3362 0.0634 -0.1577 0.0595 0.0047 0.0816 0.0586
228.0000 1044.3253 1755.0000 2162.2892 2285.6627 1430.3855 1034.6867 -0.2718 0.0390 1.5754 0.0203 -0.1373 0.0185 0.0040 0.0437 0.0470
228.0000 1658.6000 2479.2000 2978.7333 3607.4667 1573.5333 1071.1333 -0.4898 -0.0716 1.2681 0.0825 -0.1858 0.0764 0.0238 0.1961 0.1678
228.0000 1516.0154 2269.9385 2716.5846 3304.0308 2287.3846 1836.4000 -0.2935 0.0168 1.5114 0.0817 -0.1874 0.0747 0.0049 0.0657 0.0485
228.0000 1753.5882 2621.5882 3134.0588 3639.3529 1468.0000 994.0588 -0.5046 -0.0781 1.2708 0.0661 -0.1636 0.0609 0.0140 0.1700 0.1355
228.0000 2072.9685 3209.4416 3916.2208 3673.3249 1260.6025 1025.2429 -0.5182 -0.0525 1.4104 -0.0231 -0.0740 -0.0247 0.0048 0.0752 0.0489
228.0000 1480.9592 2270.1020 2810.6531 3315.1429 1826.3878 1389.4490 -0.3811 -0.0155 1.4052 0.0677 -0.1905 0.0640 0.0024 0.0465 0.0371
228.0000 1587.8328 2651.6885 3384.9639 3037.0918 1261.5016 973.9410 -0.4162 0.0029 1.5299 -0.0308 -0.0785 -0.0374 0.0024 0.0485 0.0386
228.0000 1511.5833 2383.8056 2985.1944 3363.9444 2356.6389 1921.6944 -0.2504 0.0433 1.5842 0.0487 -0.1704 0.0468 0.0026 0.0541 0.0381
228.0000 1317.1923 2200.8846 2759.8077 2861.4231 1722.9615 1322.5000 -0.2963 0.0318 1.5626 0.0157 -0.1324 0.0144 0.0136 0.1170 0.1017
228.0000 1427.6667 2389.3333 3044.3333 3039.6667 1921.0000 1528.6667 -0.2328 0.0522 1.6326 -0.0001 -0.1202 -0.0004 0.0164 0.1525 0.1315
228.0000 1401.6087 2415.1304 3149.3261 2442.4565 1185.2174 933.9130 -0.2803 0.0577 1.7727 -0.0815 -0.0084 -0.0881 0.0063 0.0822 0.0700
228.0000 1247.4404 2118.1710 2752.7565 2765.4870 1538.9067 1207.6788 -0.3138 0.0313 1.5480 0.0041 -0.1330 0.0023 0.0026 0.0472 0.0426
228.0000 1028.5347 1717.7327 2212.1683 2628.7624 1858.7624 1406.2871 -0.2651 0.0524 1.5475 0.0580 -0.2102 0.0570 0.0021 0.0389 0.0367
228.0000 1704.1795 2515.7436 3123.8718 3825.2308 2651.3077 2173.7179 -0.2894 0.0204 1.5098 0.0888 -0.2067 0.0835 0.0012 0.0387 0.0242
228.0000 1295.3864 2364.5909 2908.2727 2283.2500 798.2273 608.7045 -0.3921 0.0173 1.6274 -0.0754 0.0154 -0.0802 0.0062 0.0682 0.0698
228.0000 1271.8333 2325.6667 2848.8333 2247.3333 854.7500 617.6667 -0.3402 0.0255 1.6482 -0.0750 0.0159 -0.0783 0.0166 0.0944 0.1015
228.0000 1058.0000 1745.9091 2257.7273 2593.2727 1774.0000 1331.4545 -0.2601 0.0492 1.5539 0.0467 -0.1960 0.0458 0.0057 0.0575 0.0548
228.0000 1205.8621 2022.7586 2652.7586 2772.8966 1763.8966 1371.1379 -0.2610 0.0513 1.5939 0.0163 -0.1568 0.0159 0.0063 0.0669 0.0586
228.0000 1106.8261 1801.0870 2297.0435 2734.0870 1905.2609 1453.2174 -0.2764 0.0430 1.5351 0.0608 -0.2047 0.0589 0.0027 0.0443 0.0399
228.0000 1167.4286 1966.7143 2515.5000 2615.2857 1419.0000 1083.9286 -0.3181 0.0192 1.5040 0.0132 -0.1413 0.0132 0.0037 0.0477 0.0451
228.0000 1401.8750 2352.2721 3038.9706 2553.3897 1117.2941 880.4118 -0.3712 0.0224 1.6296 -0.0549 -0.0443 -0.0595 0.0033 0.0516 0.0469
228.0000 1524.0825 2444.3300 3026.9571 2545.7195 1006.2442 797.1551 -0.4171 -0.0068 1.5808 -0.0574 -0.0269 -0.0586 0.0055 0.0644 0.0588
228.0000 1506.6557 2548.4215 3250.9297 2634.3841 1068.2014 839.1077 -0.3968 0.0197 1.6417 -0.0660 -0.0239 -0.0732 0.0057 0.0703 0.0593
228.0000 1332.9821 2262.2857 2886.3929 3067.4821 1429.5893 1077.3036 -0.4114 -0.0102 1.4070 0.0249 -0.1536 0.0240 0.0042 0.0626 0.0531
228.0000 1066.6970 1801.3333 2319.9091 2673.9091 1626.1818 1208.0909 -0.3425 0.0256 1.4784 0.0545 -0.2025 0.0507 0.0024 0.0400 0.0384
228.0000 1186.2308 1984.4615 2506.3077 2727.1538 1539.0769 1147.8462 -0.3281 0.0165 1.4830 0.0311 -0.1603 0.0301 0.0054 0.0553 0.0521
216.0000 1114.8940 1980.3095 3274.2464 4208.9198 5411.6103 4642.5587 0.0003 0.2401 2.0645 0.0916 -0.3600 0.1078 0.0001 0.0219 0.0106
228.0000 1472.5714 2371.8571 2730.7143 2589.7143 1419.2857 1098.5714 -0.2924 0.0092 1.6006 -0.0191 -0.0464 -0.0177 0.0097 0.0966 0.0865
216.0000 1096.6053 1915.1667 3119.5526 4065.6140 5206.8070 4410.6228 -0.0085 0.2346 2.0484 0.0963 -0.3595 0.1112 0.0004 0.0316 0.0154
228.0000 938.1754 1619.4386 2067.9474 2464.0175 1508.4912 1055.4561 -0.3419 0.0248 1.4531 0.0581 -0.2100 0.0563 0.0045 0.0429 0.0458
228.0000 1461.3115 2484.9836 3212.5410 3209.2951 1792.7705 1419.1803 -0.3546 0.0293 1.5514 0.0031 -0.1293 0.0012 0.0129 0.1302 0.0953
228.0000 1368.7000 2281.4667 2928.6333 3030.1333 2291.1333 1811.2333 -0.1994 0.0813 1.7172 0.0158 -0.1413 0.0139 0.0159 0.1466 0.1213
228.0000 1433.6843 2638.2857 3509.8771 2792.8557 871.2514 686.5514 -0.4749 0.0179 1.5685 -0.0688 -0.0367 -0.0832 0.0020 0.0411 0.0350
228.0000 1278.5833 2169.9167 2652.8333 2711.3333 1294.4167 969.9167 -0.3971 -0.0077 1.4530 0.0104 -0.1128 0.0087 0.0074 0.0775 0.0748
228.0000 1606.6567 2844.8060 3670.1940 3152.8209 759.4030 592.5373 -0.5626 -0.0350 1.4063 -0.0516 -0.0568 -0.0589 0.0023 0.0594 0.0491
228.0000 1775.0645 2582.8710 3120.4839 3827.6452 2192.6452 1737.5806 -0.3849 -0.0259 1.3939 0.0931 -0.1968 0.0850 0.0031 0.0612 0.0394
228.0000 1632.4830 2729.7821 3406.0795 2624.8161 901.5179 711.6098 -0.4633 0.0039 1.6407 -0.0856 0.0117 -0.0926 0.0037 0.0661 0.0555
228.0000 1210.3973 2032.1096 2642.1781 2040.8356 972.7945 722.9589 -0.3025 0.0524 1.7897 -0.0710 -0.0086 -0.0769 0.0025 0.0383 0.0420
228.0000 1143.2000 1892.0500 2408.0000 2409.2000 1302.2000 937.2000 -0.3110 0.0215 1.5481 0.0013 -0.1186 0.0005 0.0060 0.0558 0.0569
228.0000 1295.5705 2193.3020 2851.9060 2072.1611 891.0738 658.4832 -0.3041 0.0516 1.8274 -0.0948 0.0278 -0.1007 0.0031 0.0422 0.0440
228.0000 1393.2500 2225.7500 2671.8750 2664.0000 1261.3750 950.3750 -0.3560 -0.0154 1.4798 -0.0010 -0.0895 -0.0010 0.0073 0.0759 0.0726
228.0000 1156.0000 1864.5833 2249.3333 1921.5833 1194.8333 821.6667 -0.2107 0.0575 1.9013 -0.0434 -0.0023 -0.0445 0.0016 0.0310 0.0350
228.0000 1035.1765 1685.0588 2090.1765 2494.3529 1775.1765 1279.8824 -0.2734 0.0434 1.5485 0.0596 -0.1930 0.0566 0.0078 0.0638 0.0595
228.0000 1517.7647 2533.1176 3264.3235 2913.3529 1430.5294 1145.9706 -0.3232 0.0266 1.6082 -0.0399 -0.0713 -0.0423 0.0037 0.0682 0.0541
228.0000 871.4483 1506.8621 1930.2759 2399.6897 1630.8966 1153.1034 -0.3276 0.0416 1.4832 0.0721 -0.2355 0.0687 0.0103 0.0704 0.0786
228.0000 1124.5601 2018.9278 2615.2405 2529.4227 913.0481 635.8454 -0.4938 -0.0152 1.3979 -0.0015 -0.1284 -0.0061 0.0034 0.0441 0.0462
228.0000 1394.3981 2235.8981 2841.7593 3262.1667 2226.0370 1754.6667 -0.2819 0.0393 1.5498 0.0550 -0.1891 0.0536 0.0052 0.0647 0.0480
228.0000 973.7073 1610.8049 2074.3902 2337.9512 1559.3171 1104.7805 -0.2651 0.0464 1.5542 0.0393 -0.1868 0.0376 0.0040 0.0432 0.0464
228.0000 1199.6029 1973.6029 2523.5147 2764.2059 2067.2500 1545.1324 -0.2187 0.0713 1.6603 0.0350 -0.1686 0.0331 0.0046 0.0607 0.0498
228.0000 1475.3103 2507.2069 3218.7931 2364.9655 868.8276 687.9655 -0.3390 0.0305 1.7310 -0.1021 0.0288 -0.1074 0.0031 0.0508 0.0477
228.0000 1351.1538 2225.3077 2770.7692 2953.5385 2213.9231 1701.0000 -0.1784 0.0723 1.6862 0.0240 -0.1410 0.0236 0.0130 0.1053 0.0777
228.0000 1426.4815 2331.6111 3008.4630 2991.5556 1879.7222 1477.6481 -0.2612 0.0478 1.6293 0.0013 -0.1261 -0.0007 0.0041 0.0657 0.0520
228.0000 962.8614 1716.5482 1839.1265 1648.6506 1056.3133 780.6386 -0.1948 0.0506 1.7983 -0.0307 0.0318 -0.0283 0.0230 0.1247 0.1629
216.0000 1336.0212 2255.1273 3463.7485 4410.5576 5589.9667 4887.9455 -0.0023 0.2235 2.0529 0.0940 -0.3233 0.1066 0.0001 0.0226 0.0107
216.0000 1077.2186 1843.6647 2921.6557 3826.9042 5046.4401 4285.4581 0.0033 0.2381 2.0824 0.0972 -0.3497 0.1093 0.0001 0.0192 0.0103
228.0000 597.6250 1123.1250 1091.3750 1220.7500 826.0000 636.8750 -0.2540 0.0249 1.5680 0.0242 -0.0395 0.0211 0.0305 0.1165 0.2217
228.0000 919.3077 1522.4231 1875.0385 2407.9231 1360.5385 884.3846 -0.4213 -0.0100 1.3510 0.0840 -0.2394 0.0785 0.0144 0.0837 0.0958
112.0000 1240.3000 1989.1429 2827.9190 3705.4905 4760.9952 4162.5429 -0.0095 0.2109 2.0489 0.1026 -0.3013 0.1074 0.0003 0.0345 0.0183
112.0000 1114.6274 1855.1651 2756.9340 3642.0094 4693.2028 4062.9292 -0.0123 0.2206 2.0458 0.1014 -0.3250 0.1093 0.0003 0.0327 0.0177
112.0000 1347.8007 2103.2534 2926.5878 3835.2230 4857.7770 4182.6824 -0.0169 0.2007 2.0297 0.1071 -0.2922 0.1096 0.0003 0.0318 0.0165
112.0000 1123.1662 1820.9928 2628.6604 3514.1012 4504.2254 3866.8945 -0.0207 0.2121 2.0300 0.1062 -0.3176 0.1113 0.0003 0.0333 0.0185
112.0000 1253.4492 2059.7288 2948.2669 3872.5636 4871.5169 4225.0636 -0.0213 0.2081 2.0197 0.1043 -0.3058 0.1111 0.0002 0.0252 0.0131
228.0000 936.7037 1549.9074 1957.5926 2298.4074 1615.7037 1170.4259 -0.2645 0.0516 1.5622 0.0528 -0.2010 0.0497 0.0031 0.0409 0.0447
228.0000 815.2143 1458.1786 1863.2143 2029.9643 1197.6071 834.0000 -0.3075 0.0371 1.5102 0.0261 -0.1683 0.0250 0.0333 0.1174 0.1526
228.0000 904.9167 1580.2917 2039.8333 2450.2083 1473.5833 1041.2083 -0.3441 0.0229 1.4346 0.0578 -0.2164 0.0575 0.0085 0.0740 0.0759
228.0000 866.6000 1511.3333 1954.2000 2463.3333 1563.4000 1110.8667 -0.3453 0.0281 1.4324 0.0732 -0.2416 0.0722 0.0137 0.0788 0.0890
228.0000 1093.5217 1839.5652 2328.7826 2514.2391 1371.9565 986.3913 -0.3411 0.0151 1.4780 0.0284 -0.1619 0.0269 0.0027 0.0454 0.0464
228.0000 1287.7500 2205.9688 2808.9375 2778.8125 1188.5312 882.4062 -0.4017 -0.0084 1.4399 -0.0026 -0.1171 -0.0032 0.0032 0.0573 0.0526
228.0000 927.0227 1562.7273 1965.8182 2339.8864 1407.6136 967.8636 -0.3388 0.0170 1.4459 0.0553 -0.2014 0.0533 0.0060 0.0486 0.0554
216.0000 1088.5242 1950.5970 3261.6758 4181.2242 5378.0485 4624.7636 0.0017 0.2423 2.0665 0.0899 -0.3640 0.1063 0.0002 0.0232 0.0110
216.0000 1000.3219 1770.3240 2940.5644 3811.3670 4971.6288 4188.5837 0.0032 0.2438 2.0768 0.0910 -0.3658 0.1051 0.0002 0.0188 0.0100
216.0000 1387.0596 2285.4354 3297.4215 4065.2942 5121.2843 4426.7455 0.0106 0.2139 2.0711 0.0819 -0.2804 0.0891 0.0002 0.0237 0.0119
216.0000 1277.6632 2131.8526 3145.9684 3949.1579 5032.8316 4321.4105 0.0075 0.2202 2.0718 0.0864 -0.2988 0.0947 0.0004 0.0299 0.0154
216.0000 1189.7239 2087.5890 3342.3558 4238.1411 5467.8221 4731.2147 0.0086 0.2376 2.0792 0.0883 -0.3400 0.1026 0.0001 0.0183 0.0090
216.0000 1034.7500 1834.8200 3069.0400 3998.8700 5026.3200 4268.5300 -0.0177 0.2332 2.0247 0.0943 -0.3710 0.1101 0.0001 0.0129 0.0068
216.0000 1223.8328 2082.2727 3211.7478 4086.8123 5281.6657 4549.4340 0.0077 0.2306 2.0787 0.0905 -0.3251 0.1020 0.0001 0.0207 0.0102
216.0000 1016.4232 1820.5934 3098.1494 4062.9129 5239.3610 4437.8382 -0.0082 0.2428 2.0523 0.0964 -0.3812 0.1136 0.0001 0.0178 0.0089
216.0000 1324.6056 2215.2722 3338.8778 4222.3444 5413.5056 4739.1000 0.0069 0.2242 2.0732 0.0908 -0.3118 0.1013 0.0001 0.0212 0.0104
216.0000 1291.3182 2202.4091 3393.3523 4303.2614 5518.5227 4641.1591 0.0054 0.2286 2.0710 0.0911 -0.3230 0.1036 0.0001 0.0215 0.0101
216.0000 1318.3645 2123.9383 3020.8073 3847.6872 4940.9747 4267.6487 0.0040 0.2130 2.0698 0.0937 -0.2888 0.0990 0.0001 0.0195 0.0101
216.0000 1452.9046 2301.3307 3185.9348 3982.5501 5065.1129 4440.7345 0.0085 0.2057 2.0722 0.0898 -0.2677 0.0936 0.0001 0.0171 0.0086
216.0000 1172.1751 2114.4338 3514.2997 4494.2082 5631.1388 4965.6798 -0.0101 0.2349 2.0351 0.0914 -0.3601 0.1095 0.0002 0.0249 0.0111
216.0000 1165.5785 2076.8812 3390.6782 4302.8391 5480.0498 4821.6360 0.0018 0.2373 2.0617 0.0881 -0.3489 0.1038 0.0001 0.0215 0.0101
216.0000 1100.2188 2006.2865 3416.4167 4385.9948 5473.9219 4750.8151 -0.0140 0.2367 2.0269 0.0910 -0.3723 0.1097 0.0001 0.0191 0.0090
216.0000 1262.0820 2202.6445 3478.9492 4405.6406 5529.5312 4932.9141 -0.0044 0.2276 2.0449 0.0898 -0.3334 0.1043 0.0001 0.0238 0.0109
216.0000 1089.5631 1964.0273 3288.6229 4214.6382 5375.3942 4706.6980 -0.0023 0.2406 2.0559 0.0898 -0.3643 0.1067 0.0001 0.0205 0.0100
216.0000 1147.8310 2045.8885 3381.1150 4343.6986 5481.7352 4768.7369 -0.0087 0.2349 2.0407 0.0925 -0.3596 0.1094 0.0002 0.0243 0.0113
